participant_id,technique,text_size,distance,ordering,technique_id,text_size_id,distance_id,ordering_id,condition_trial,trial,input_id,input,output_id,output,grid_config,start_date_time,total_time,selections_count,selections_time,selections_distance,selections_projected_distance,deselections,errors,classifications,pan_count,pan_time,pan_distance,pan_projected_distance,zoom_count,zoom_time,zoom_distance,zoom_projected_distance,absolute_head_phone_distance,signed_head_phone_distance
1,PhoneInArOut,Big,Near,PhoneOnlyFirst,2,1,1,1,1,9,1,PhoneIn,2,ArOut,"[[[10, 10, 10, 10, 10], [11, 11, 11, 11, 11], [14, 14, 14, 14, 14], [6, 6, 6, 6, 6], [13, 13, 13, 13, 13]], [[9, 9, 9, 9, 9], [5, 5, 5, 5, 2], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]], [[4, 4, 4, 4, 7], [7, 7, 7, 7, 4], [8, 8, 8, 8, 8], [2, 2, 2, 2, 12], [12, 12, 12, 12, 5]]]",2018-02-21 14-56-36,55.3556748,5,34.7883607,3.023454,2.659035,5,0,5,11,4.6150355,0.4350604,0.3980137,8,11.3061975,1.787112,1.739156,1.141243,0.02989575
1,PhoneInArOut,Big,Near,PhoneOnlyFirst,2,1,1,1,2,10,1,PhoneIn,2,ArOut,"[[[8, 8, 8, 8, 8], [3, 3, 3, 3, 3], [13, 13, 13, 13, 13], [7, 7, 7, 7, 7], [5, 5, 5, 5, 5]], [[4, 4, 4, 4, 1], [12, 12, 12, 12, 12], [1, 1, 1, 1, 14], [2, 2, 2, 2, 2], [10, 10, 10, 10, 6]], [[14, 14, 14, 14, 4], [11, 11, 11, 11, 11], [9, 9, 9, 9, 9], [0, 0, 0, 0, 0], [6, 6, 6, 6, 10]]]",2018-02-21 14-57-34,56.3036953,7,34.6800164,3.132434,2.762809,7,0,5,11,3.7260085,0.2817379,0.2539283,8,12.7877352,1.578921,1.507238,1.111426,0.04087801
1,PhoneInArOut,Big,Far,PhoneOnlyFirst,2,1,2,1,1,11,1,PhoneIn,2,ArOut,"[[[1, 1, 1, 1, 7], [7, 7, 7, 7, 12], [8, 8, 8, 8, 8], [0, 0, 0, 0, 0], [13, 13, 13, 13, 13]], [[6, 6, 6, 6, 6], [4, 4, 4, 4, 4], [12, 12, 12, 12, 1], [10, 10, 10, 10, 11], [2, 2, 2, 2, 2]], [[14, 14, 14, 14, 14], [3, 3, 3, 3, 3], [9, 9, 9, 9, 9], [11, 11, 11, 11, 10], [5, 5, 5, 5, 5]]]",2018-02-21 14-58-33,60.9811321,8,42.357157,3.889784,3.547041,7,0,5,11,4.5104669,0.4479197,0.4227806,9,11.1429766,1.560938,1.565634,1.492094,0.01941779
1,PhoneInArOut,Big,Far,PhoneOnlyFirst,2,1,2,1,2,12,1,PhoneIn,2,ArOut,"[[[3, 3, 3, 3, 14], [0, 0, 0, 0, 0], [11, 11, 11, 11, 11], [12, 12, 12, 12, 5], [8, 8, 8, 8, 8]], [[10, 10, 10, 10, 10], [1, 1, 1, 1, 1], [7, 7, 7, 7, 7], [2, 2, 2, 2, 12], [4, 4, 4, 4, 4]], [[9, 9, 9, 9, 9], [5, 5, 5, 5, 3], [14, 14, 14, 14, 2], [13, 13, 13, 13, 13], [6, 6, 6, 6, 6]]]",2018-02-21 14-59-36,65.9839327,6,43.3683017,2.893271,2.664887,6,1,5,12,8.0965487,0.5514581,0.5398739,10,11.9317858,1.320681,1.263348,1.539947,0.05822835
1,PhoneInArOut,Small,Near,PhoneOnlyFirst,2,2,1,1,1,13,1,PhoneIn,2,ArOut,"[[[7, 7, 7, 7, 7], [13, 13, 13, 13, 13], [4, 4, 4, 4, 4], [14, 14, 14, 14, 14], [9, 9, 9, 9, 10]], [[0, 0, 0, 0, 0], [11, 11, 11, 11, 11], [8, 8, 8, 8, 6], [1, 1, 1, 1, 1], [6, 6, 6, 6, 9]], [[12, 12, 12, 12, 12], [5, 5, 5, 5, 5], [3, 3, 3, 3, 3], [2, 2, 2, 2, 8], [10, 10, 10, 10, 2]]]",2018-02-21 15-00-44,102.1004652,9,65.4283118,5.189506,4.75838,9,1,6,17,15.5162282,1.290034,1.125289,12,16.8386929,1.851254,1.861047,2.724374,0.02218196
1,PhoneInArOut,Small,Near,PhoneOnlyFirst,2,2,1,1,2,14,1,PhoneIn,2,ArOut,"[[[0, 0, 0, 0, 8], [9, 9, 9, 9, 9], [7, 7, 7, 7, 11], [6, 6, 6, 6, 6], [2, 2, 2, 2, 2]], [[1, 1, 1, 1, 1], [8, 8, 8, 8, 0], [11, 11, 11, 11, 12], [10, 10, 10, 10, 10], [12, 12, 12, 12, 7]], [[5, 5, 5, 5, 5], [4, 4, 4, 4, 4], [3, 3, 3, 3, 3], [13, 13, 13, 13, 13], [14, 14, 14, 14, 14]]]",2018-02-21 15-02-29,60.6933669,6,34.2447383,2.961619,2.680023,6,0,5,6,1.7368912,0.1350176,0.1176923,11,16.6151312,1.737137,1.718061,1.42957,0.05497004
1,PhoneInArOut,Small,Far,PhoneOnlyFirst,2,2,2,1,1,15,1,PhoneIn,2,ArOut,"[[[11, 11, 11, 11, 11], [13, 13, 13, 13, 13], [10, 10, 10, 10, 10], [6, 6, 6, 6, 6], [8, 8, 8, 8, 8]], [[14, 14, 14, 14, 14], [3, 3, 3, 3, 1], [9, 9, 9, 9, 9], [1, 1, 1, 1, 0], [7, 7, 7, 7, 7]], [[2, 2, 2, 2, 12], [0, 0, 0, 0, 3], [4, 4, 4, 4, 4], [12, 12, 12, 12, 2], [5, 5, 5, 5, 5]]]",2018-02-21 15-03-31,71.3176192,5,46.384283,3.30783,3.026989,5,0,5,14,10.6009111,0.733857,0.7057458,9,21.7953592,1.810936,1.867875,1.40776,0.01580565
1,PhoneInArOut,Small,Far,PhoneOnlyFirst,2,2,2,1,2,16,1,PhoneIn,2,ArOut,"[[[7, 7, 7, 7, 7], [13, 13, 13, 13, 2], [9, 9, 9, 9, 9], [1, 1, 1, 1, 1], [6, 6, 6, 6, 6]], [[5, 5, 5, 5, 5], [4, 4, 4, 4, 14], [0, 0, 0, 0, 4], [3, 3, 3, 3, 3], [14, 14, 14, 14, 13]], [[10, 10, 10, 10, 10], [12, 12, 12, 12, 12], [8, 8, 8, 8, 8], [2, 2, 2, 2, 0], [11, 11, 11, 11, 11]]]",2018-02-21 15-04-45,72.0881626,5,54.3940998,6.185497,4.684897,5,0,5,14,5.3055406,0.5523394,0.5050528,7,10.9759788,0.9511195,0.9407578,1.729688,0.004815213
1,MidAirInArOut,Big,Near,PhoneOnlyFirst,3,1,1,1,1,17,2,MidAirIn,2,ArOut,"[[[14, 14, 14, 14, 14], [5, 5, 5, 5, 5], [3, 3, 3, 3, 1], [13, 13, 13, 13, 6], [2, 2, 2, 2, 2]], [[1, 1, 1, 1, 3], [4, 4, 4, 4, 4], [8, 8, 8, 8, 8], [0, 0, 0, 0, 0], [9, 9, 9, 9, 9]], [[12, 12, 12, 12, 12], [10, 10, 10, 10, 10], [7, 7, 7, 7, 7], [6, 6, 6, 6, 11], [11, 11, 11, 11, 13]]]",2018-02-21 15-18-44,81.5011892,5,31.2474906,13.8034,13.19977,5,0,5,0,0,0,0,0,0,0,0,2.4777,0.05656793
1,MidAirInArOut,Big,Near,PhoneOnlyFirst,3,1,1,1,2,18,2,MidAirIn,2,ArOut,"[[[14, 14, 14, 14, 12], [5, 5, 5, 5, 5], [3, 3, 3, 3, 2], [2, 2, 2, 2, 7], [0, 0, 0, 0, 0]], [[12, 12, 12, 12, 3], [10, 10, 10, 10, 10], [9, 9, 9, 9, 9], [13, 13, 13, 13, 13], [1, 1, 1, 1, 1]], [[4, 4, 4, 4, 4], [6, 6, 6, 6, 6], [8, 8, 8, 8, 8], [11, 11, 11, 11, 11], [7, 7, 7, 7, 14]]]",2018-02-21 15-20-11,132.9991077,6,41.915232,11.33214,12.28658,6,1,5,0,0,0,0,0,0,0,0,8.452772,0.06219855
1,MidAirInArOut,Big,Far,PhoneOnlyFirst,3,1,2,1,1,19,2,MidAirIn,2,ArOut,"[[[7, 7, 7, 7, 7], [5, 5, 5, 5, 3], [2, 2, 2, 2, 11], [10, 10, 10, 10, 10], [1, 1, 1, 1, 1]], [[0, 0, 0, 0, 5], [4, 4, 4, 4, 4], [3, 3, 3, 3, 2], [14, 14, 14, 14, 14], [13, 13, 13, 13, 13]], [[11, 11, 11, 11, 0], [9, 9, 9, 9, 9], [12, 12, 12, 12, 12], [6, 6, 6, 6, 6], [8, 8, 8, 8, 8]]]",2018-02-21 15-22-28,170.1634173,9,109.0109713,56.10406,43.01757,9,0,5,2,7.8469569,0.5133827,0.4993506,0,0,0,0,4.732702,0.09630191
1,MidAirInArOut,Big,Far,PhoneOnlyFirst,3,1,2,1,2,20,2,MidAirIn,2,ArOut,"[[[1, 1, 1, 1, 1], [14, 14, 14, 14, 9], [10, 10, 10, 10, 10], [8, 8, 8, 8, 8], [11, 11, 11, 11, 11]], [[3, 3, 3, 3, 3], [5, 5, 5, 5, 5], [2, 2, 2, 2, 2], [6, 6, 6, 6, 13], [12, 12, 12, 12, 12]], [[13, 13, 13, 13, 0], [9, 9, 9, 9, 14], [4, 4, 4, 4, 4], [7, 7, 7, 7, 7], [0, 0, 0, 0, 6]]]",2018-02-21 15-25-22,156.3035731,8,64.8881887,14.96237,13.05401,8,1,5,5,8.3528824,0.6142308,0.5505357,0,0,0,0,4.574122,0.048391
1,MidAirInArOut,Small,Near,PhoneOnlyFirst,3,2,1,1,1,21,2,MidAirIn,2,ArOut,"[[[5, 5, 5, 5, 5], [6, 6, 6, 6, 6], [11, 11, 11, 11, 11], [8, 8, 8, 8, 8], [12, 12, 12, 12, 12]], [[13, 13, 13, 13, 9], [9, 9, 9, 9, 13], [14, 14, 14, 14, 14], [7, 7, 7, 7, 2], [10, 10, 10, 10, 10]], [[4, 4, 4, 4, 4], [1, 1, 1, 1, 7], [2, 2, 2, 2, 1], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]]",2018-02-21 15-28-06,140.6725094,9,57.8429834,26.46881,20.89822,9,2,6,0,0,0,0,0,0,0,0,3.871408,0.08503574
1,MidAirInArOut,Small,Near,PhoneOnlyFirst,3,2,1,1,2,22,2,MidAirIn,2,ArOut,"[[[4, 4, 4, 4, 4], [3, 3, 3, 3, 3], [8, 8, 8, 8, 8], [5, 5, 5, 5, 14], [14, 14, 14, 14, 5]], [[9, 9, 9, 9, 13], [10, 10, 10, 10, 10], [11, 11, 11, 11, 11], [1, 1, 1, 1, 9], [7, 7, 7, 7, 7]], [[0, 0, 0, 0, 0], [12, 12, 12, 12, 12], [2, 2, 2, 2, 2], [6, 6, 6, 6, 6], [13, 13, 13, 13, 1]]]",2018-02-21 15-30-31,88.9334503,9,39.4149356,20.68637,12.8349,9,1,6,0,0,0,0,0,0,0,0,2.251193,0.01852026
1,MidAirInArOut,Small,Far,PhoneOnlyFirst,3,2,2,1,1,23,2,MidAirIn,2,ArOut,"[[[8, 8, 8, 8, 14], [11, 11, 11, 11, 11], [2, 2, 2, 2, 8], [0, 0, 0, 0, 0], [5, 5, 5, 5, 5]], [[10, 10, 10, 10, 9], [6, 6, 6, 6, 6], [3, 3, 3, 3, 3], [9, 9, 9, 9, 2], [7, 7, 7, 7, 7]], [[12, 12, 12, 12, 12], [14, 14, 14, 14, 10], [1, 1, 1, 1, 1], [4, 4, 4, 4, 4], [13, 13, 13, 13, 13]]]",2018-02-21 15-32-03,67.5225235,5,35.6362178,66.39195,12.30144,5,0,5,0,0,0,0,0,0,0,0,1.975673,0.03016869
1,MidAirInArOut,Small,Far,PhoneOnlyFirst,3,2,2,1,2,24,2,MidAirIn,2,ArOut,"[[[6, 6, 6, 6, 6], [13, 13, 13, 13, 13], [8, 8, 8, 8, 4], [2, 2, 2, 2, 2], [5, 5, 5, 5, 5]], [[0, 0, 0, 0, 10], [4, 4, 4, 4, 8], [14, 14, 14, 14, 14], [7, 7, 7, 7, 0], [11, 11, 11, 11, 11]], [[9, 9, 9, 9, 9], [12, 12, 12, 12, 12], [3, 3, 3, 3, 3], [10, 10, 10, 10, 7], [1, 1, 1, 1, 1]]]",2018-02-21 15-33-17,58.2463671,5,30.0987463,8.233172,6.498998,5,0,5,0,0,0,0,0,0,0,0,1.316377,0.06200503
2,PhoneInArOut,Big,Near,PhoneInArOutFirst,2,1,1,2,1,1,1,PhoneIn,2,ArOut,"[[[3, 3, 3, 3, 3], [11, 11, 11, 11, 11], [5, 5, 5, 5, 5], [9, 9, 9, 9, 10], [4, 4, 4, 4, 9]], [[14, 14, 14, 14, 6], [12, 12, 12, 12, 12], [13, 13, 13, 13, 13], [0, 0, 0, 0, 0], [10, 10, 10, 10, 4]], [[8, 8, 8, 8, 8], [6, 6, 6, 6, 14], [1, 1, 1, 1, 1], [2, 2, 2, 2, 2], [7, 7, 7, 7, 7]]]",2018-02-26 18-13-07,96.2374017,5,33.568887,1.340119,0.9096286,5,0,5,17,25.7994629,1.024494,0.7014117,3,6.2403097,0.7631637,0.8017888,1.216911,0.01947398
2,PhoneInArOut,Big,Near,PhoneInArOutFirst,2,1,1,2,2,2,1,PhoneIn,2,ArOut,"[[[6, 6, 6, 6, 6], [8, 8, 8, 8, 8], [12, 12, 12, 12, 12], [13, 13, 13, 13, 13], [7, 7, 7, 7, 7]], [[2, 2, 2, 2, 2], [14, 14, 14, 14, 3], [5, 5, 5, 5, 14], [9, 9, 9, 9, 10], [11, 11, 11, 11, 11]], [[4, 4, 4, 4, 4], [0, 0, 0, 0, 0], [3, 3, 3, 3, 5], [10, 10, 10, 10, 9], [1, 1, 1, 1, 1]]]",2018-02-26 18-14-52,57.4678104,5,24.9650563,0,0,5,0,5,8,8.8045813,0,0,1,1.4921577,0,0,0.5912084,0.04834765
2,PhoneInArOut,Big,Far,PhoneInArOutFirst,2,1,2,2,1,3,1,PhoneIn,2,ArOut,"[[[4, 4, 4, 4, 4], [2, 2, 2, 2, 2], [11, 11, 11, 11, 13], [5, 5, 5, 5, 5], [7, 7, 7, 7, 11]], [[10, 10, 10, 10, 14], [3, 3, 3, 3, 3], [14, 14, 14, 14, 7], [1, 1, 1, 1, 1], [12, 12, 12, 12, 12]], [[9, 9, 9, 9, 9], [13, 13, 13, 13, 10], [0, 0, 0, 0, 0], [8, 8, 8, 8, 8], [6, 6, 6, 6, 6]]]",2018-02-26 18-15-56,85.1033001,5,33.2734423,0.6177888,0.4565844,5,0,5,29,24.4380259,0.4129944,0.2694914,0,0,0,0,0.854589,0.04034307
2,PhoneInArOut,Big,Far,PhoneInArOutFirst,2,1,2,2,2,4,1,PhoneIn,2,ArOut,"[[[0, 0, 0, 0, 4], [11, 11, 11, 11, 11], [9, 9, 9, 9, 9], [13, 13, 13, 13, 13], [6, 6, 6, 6, 6]], [[1, 1, 1, 1, 1], [12, 12, 12, 12, 0], [7, 7, 7, 7, 7], [3, 3, 3, 3, 3], [8, 8, 8, 8, 5]], [[2, 2, 2, 2, 2], [5, 5, 5, 5, 8], [10, 10, 10, 10, 10], [4, 4, 4, 4, 12], [14, 14, 14, 14, 14]]]",2018-02-26 18-17-27,71.9673655,5,48.9533683,2.088135,1.598379,5,0,5,28,18.1734784,0.8509536,0.6255646,1,1.2473802,0.1223013,0.1368032,0.6862395,0.02479793
2,PhoneInArOut,Small,Near,PhoneInArOutFirst,2,2,1,2,1,5,1,PhoneIn,2,ArOut,"[[[9, 9, 9, 9, 9], [3, 3, 3, 3, 3], [13, 13, 13, 13, 13], [14, 14, 14, 14, 5], [12, 12, 12, 12, 12]], [[7, 7, 7, 7, 7], [2, 2, 2, 2, 2], [10, 10, 10, 10, 10], [11, 11, 11, 11, 11], [0, 0, 0, 0, 14]], [[1, 1, 1, 1, 1], [6, 6, 6, 6, 6], [5, 5, 5, 5, 4], [4, 4, 4, 4, 8], [8, 8, 8, 8, 0]]]",2018-02-26 18-18-45,50.750449,5,27.666595,1.527103,1.158757,5,0,5,21,10.2116698,0.512899,0.4030869,3,4.02681,0.266219,0.2370061,0.479351,0.01404039
2,PhoneInArOut,Small,Near,PhoneInArOutFirst,2,2,1,2,2,6,1,PhoneIn,2,ArOut,"[[[12, 12, 12, 12, 12], [10, 10, 10, 10, 10], [9, 9, 9, 9, 9], [4, 4, 4, 4, 4], [8, 8, 8, 8, 2]], [[11, 11, 11, 11, 11], [6, 6, 6, 6, 6], [1, 1, 1, 1, 1], [0, 0, 0, 0, 5], [2, 2, 2, 2, 8]], [[14, 14, 14, 14, 0], [7, 7, 7, 7, 7], [5, 5, 5, 5, 14], [13, 13, 13, 13, 13], [3, 3, 3, 3, 3]]]",2018-02-26 18-19-41,105.0994726,6,60.0596428,3.008897,2.254351,6,0,5,48,21.4341032,1.092239,0.8530134,6,7.0832987,0.4041994,0.3596686,0.8881413,0.06225802
2,PhoneInArOut,Small,Far,PhoneInArOutFirst,2,2,2,2,1,7,1,PhoneIn,2,ArOut,"[[[4, 4, 4, 4, 9], [0, 0, 0, 0, 1], [11, 11, 11, 11, 11], [12, 12, 12, 12, 12], [1, 1, 1, 1, 10]], [[2, 2, 2, 2, 2], [7, 7, 7, 7, 7], [14, 14, 14, 14, 14], [3, 3, 3, 3, 3], [8, 8, 8, 8, 8]], [[13, 13, 13, 13, 13], [10, 10, 10, 10, 4], [9, 9, 9, 9, 0], [6, 6, 6, 6, 6], [5, 5, 5, 5, 5]]]",2018-02-26 18-21-31,97.9349149,5,50.9920961,4.314378,3.559897,5,0,5,50,30.8962171,2.27096,1.795811,3,1.4536228,0.1424299,0.1637224,0.8463122,0.03354141
2,PhoneInArOut,Small,Far,PhoneInArOutFirst,2,2,2,2,2,8,1,PhoneIn,2,ArOut,"[[[9, 9, 9, 9, 9], [3, 3, 3, 3, 3], [12, 12, 12, 12, 12], [5, 5, 5, 5, 14], [6, 6, 6, 6, 6]], [[13, 13, 13, 13, 2], [14, 14, 14, 14, 10], [11, 11, 11, 11, 11], [8, 8, 8, 8, 8], [10, 10, 10, 10, 5]], [[7, 7, 7, 7, 7], [1, 1, 1, 1, 1], [2, 2, 2, 2, 13], [0, 0, 0, 0, 0], [4, 4, 4, 4, 4]]]",2018-02-26 18-23-12,71.4299364,6,45.6787503,2.714423,2.136289,6,0,5,32,10.5655444,0.8061711,0.6277809,8,4.0822874,0.295493,0.2313153,0.5360278,0.01809585
2,MidAirInArOut,Big,Near,PhoneInArOutFirst,3,1,1,2,1,9,2,MidAirIn,2,ArOut,"[[[6, 6, 6, 6, 6], [1, 1, 1, 1, 2], [4, 4, 4, 4, 4], [12, 12, 12, 12, 12], [14, 14, 14, 14, 7]], [[8, 8, 8, 8, 8], [2, 2, 2, 2, 1], [9, 9, 9, 9, 9], [3, 3, 3, 3, 3], [11, 11, 11, 11, 11]], [[10, 10, 10, 10, 10], [5, 5, 5, 5, 5], [7, 7, 7, 7, 0], [13, 13, 13, 13, 13], [0, 0, 0, 0, 14]]]",2018-02-26 18-35-11,67.6072719,5,37.1565692,2.963916,2.712935,5,0,5,0,0,0,0,0,0,0,0,0.7975371,0.05133733
2,MidAirInArOut,Big,Near,PhoneInArOutFirst,3,1,1,2,2,10,2,MidAirIn,2,ArOut,"[[[14, 14, 14, 14, 14], [6, 6, 6, 6, 6], [12, 12, 12, 12, 3], [4, 4, 4, 4, 4], [2, 2, 2, 2, 12]], [[13, 13, 13, 13, 13], [3, 3, 3, 3, 9], [8, 8, 8, 8, 8], [7, 7, 7, 7, 7], [5, 5, 5, 5, 5]], [[10, 10, 10, 10, 10], [0, 0, 0, 0, 0], [9, 9, 9, 9, 1], [11, 11, 11, 11, 11], [1, 1, 1, 1, 2]]]",2018-02-26 18-36-22,194.3217881,7,116.1378915,17.81875,18.88353,7,1,5,0,0,0,0,0,0,0,0,4.600706,0.07173941
2,MidAirInArOut,Big,Far,PhoneInArOutFirst,3,1,2,2,1,11,2,MidAirIn,2,ArOut,"[[[13, 13, 13, 13, 13], [3, 3, 3, 3, 3], [14, 14, 14, 14, 14], [8, 8, 8, 8, 7], [5, 5, 5, 5, 5]], [[0, 0, 0, 0, 6], [2, 2, 2, 2, 2], [4, 4, 4, 4, 4], [12, 12, 12, 12, 8], [10, 10, 10, 10, 10]], [[9, 9, 9, 9, 9], [1, 1, 1, 1, 1], [11, 11, 11, 11, 11], [6, 6, 6, 6, 12], [7, 7, 7, 7, 0]]]",2018-02-26 18-39-40,124.5481876,7,58.3912241,5.18436,3.840596,7,0,5,0,0,0,0,0,0,0,0,2.798184,0.05878519
2,MidAirInArOut,Big,Far,PhoneInArOutFirst,3,1,2,2,2,12,2,MidAirIn,2,ArOut,"[[[4, 4, 4, 4, 4], [3, 3, 3, 3, 8], [2, 2, 2, 2, 1], [13, 13, 13, 13, 2], [1, 1, 1, 1, 13]], [[6, 6, 6, 6, 6], [11, 11, 11, 11, 11], [10, 10, 10, 10, 10], [7, 7, 7, 7, 7], [12, 12, 12, 12, 12]], [[5, 5, 5, 5, 5], [9, 9, 9, 9, 9], [0, 0, 0, 0, 0], [8, 8, 8, 8, 3], [14, 14, 14, 14, 14]]]",2018-02-26 18-41-50,125.746869,5,41.539997,2.144579,3.336805,5,0,5,0,0,0,0,0,0,0,0,10.92267,0.0226243
2,MidAirInArOut,Small,Near,PhoneInArOutFirst,3,2,1,2,1,13,2,MidAirIn,2,ArOut,"[[[8, 8, 8, 8, 6], [9, 9, 9, 9, 9], [0, 0, 0, 0, 0], [11, 11, 11, 11, 11], [13, 13, 13, 13, 13]], [[2, 2, 2, 2, 2], [4, 4, 4, 4, 4], [14, 14, 14, 14, 14], [12, 12, 12, 12, 10], [10, 10, 10, 10, 12]], [[3, 3, 3, 3, 3], [5, 5, 5, 5, 8], [1, 1, 1, 1, 1], [6, 6, 6, 6, 5], [7, 7, 7, 7, 7]]]",2018-02-26 18-44-00,53.7263611,5,21.4765195,1.372514,1.114549,5,0,5,0,0,0,0,0,0,0,0,1.089777,0.05486701
2,MidAirInArOut,Small,Near,PhoneInArOutFirst,3,2,1,2,2,14,2,MidAirIn,2,ArOut,"[[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [5, 5, 5, 5, 5], [8, 8, 8, 8, 8], [1, 1, 1, 1, 1]], [[14, 14, 14, 14, 14], [4, 4, 4, 4, 7], [6, 6, 6, 6, 6], [9, 9, 9, 9, 9], [11, 11, 11, 11, 4]], [[7, 7, 7, 7, 10], [10, 10, 10, 10, 13], [13, 13, 13, 13, 11], [12, 12, 12, 12, 12], [2, 2, 2, 2, 2]]]",2018-02-26 18-44-58,54.7525908,5,30.0898127,2.452357,2.113401,5,0,5,0,0,0,0,0,0,0,0,0.8713719,0.02957483
2,MidAirInArOut,Small,Far,PhoneInArOutFirst,3,2,2,2,1,15,2,MidAirIn,2,ArOut,"[[[5, 5, 5, 5, 5], [3, 3, 3, 3, 3], [14, 14, 14, 14, 14], [10, 10, 10, 10, 7], [9, 9, 9, 9, 9]], [[7, 7, 7, 7, 2], [11, 11, 11, 11, 11], [4, 4, 4, 4, 4], [6, 6, 6, 6, 6], [0, 0, 0, 0, 10]], [[8, 8, 8, 8, 0], [1, 1, 1, 1, 1], [13, 13, 13, 13, 13], [12, 12, 12, 12, 12], [2, 2, 2, 2, 8]]]",2018-02-26 18-45-57,131.800472,5,69.1184293,14.18069,10.36747,5,0,5,0,0,0,0,0,0,0,0,4.760451,0.04671816
2,MidAirInArOut,Small,Far,PhoneInArOutFirst,3,2,2,2,2,16,2,MidAirIn,2,ArOut,"[[[3, 3, 3, 3, 3], [7, 7, 7, 7, 7], [9, 9, 9, 9, 9], [14, 14, 14, 14, 2], [11, 11, 11, 11, 11]], [[5, 5, 5, 5, 5], [0, 0, 0, 0, 0], [4, 4, 4, 4, 14], [8, 8, 8, 8, 8], [2, 2, 2, 2, 6]], [[1, 1, 1, 1, 1], [13, 13, 13, 13, 4], [10, 10, 10, 10, 10], [12, 12, 12, 12, 12], [6, 6, 6, 6, 13]]]",2018-02-26 18-48-12,189.189085,8,103.6641038,13.61931,11.79922,8,0,5,0,0,0,0,0,0,0,0,9.294121,0.04642279
2,PhoneOnly,Big,Near,PhoneInArOutFirst,1,1,1,2,1,17,1,PhoneIn,1,PhoneOut,"[[[5, 5, 5, 5, 5], [1, 1, 1, 1, 12], [7, 7, 7, 7, 7], [8, 8, 8, 8, 8], [6, 6, 6, 6, 6]], [[9, 9, 9, 9, 1], [12, 12, 12, 12, 9], [10, 10, 10, 10, 11], [11, 11, 11, 11, 10], [0, 0, 0, 0, 0]], [[13, 13, 13, 13, 13], [3, 3, 3, 3, 3], [4, 4, 4, 4, 4], [2, 2, 2, 2, 2], [14, 14, 14, 14, 14]]]",2018-02-26 19-00-40,60.6683269,5,31.3991215,1.904997,1.680822,5,0,5,10,9.3985494,0.55759,0.539099,7,10.9692909,2.393764,2.394377,0.61358,0.02631057
2,PhoneOnly,Big,Near,PhoneInArOutFirst,1,1,1,2,2,18,1,PhoneIn,1,PhoneOut,"[[[11, 11, 11, 11, 11], [6, 6, 6, 6, 6], [5, 5, 5, 5, 5], [3, 3, 3, 3, 12], [8, 8, 8, 8, 8]], [[13, 13, 13, 13, 3], [4, 4, 4, 4, 7], [2, 2, 2, 2, 2], [12, 12, 12, 12, 13], [0, 0, 0, 0, 0]], [[1, 1, 1, 1, 1], [7, 7, 7, 7, 4], [10, 10, 10, 10, 10], [9, 9, 9, 9, 9], [14, 14, 14, 14, 14]]]",2018-02-26 19-01-44,110.8888725,8,80.906154,4.77124,4.394106,8,0,5,30,27.2467592,1.831528,1.747784,9,9.997697,0.8148987,0.8273461,1.187302,0.03174074
2,PhoneOnly,Big,Far,PhoneInArOutFirst,1,1,2,2,1,19,1,PhoneIn,1,PhoneOut,"[[[11, 11, 11, 11, 4], [4, 4, 4, 4, 0], [1, 1, 1, 1, 1], [3, 3, 3, 3, 2], [0, 0, 0, 0, 3]], [[13, 13, 13, 13, 13], [6, 6, 6, 6, 6], [7, 7, 7, 7, 7], [14, 14, 14, 14, 14], [5, 5, 5, 5, 5]], [[9, 9, 9, 9, 9], [2, 2, 2, 2, 11], [12, 12, 12, 12, 12], [8, 8, 8, 8, 8], [10, 10, 10, 10, 10]]]",2018-02-26 19-03-43,123.9606191,6,108.0905151,8.075742,9.259221,6,0,5,52,38.0249507,3.089731,3.733246,3,2.8466765,0.2569069,0.2415528,5.009994,0.06183572
2,PhoneOnly,Big,Far,PhoneInArOutFirst,1,1,2,2,2,20,1,PhoneIn,1,PhoneOut,"[[[9, 9, 9, 9, 10], [12, 12, 12, 12, 12], [0, 0, 0, 0, 7], [2, 2, 2, 2, 2], [14, 14, 14, 14, 14]], [[5, 5, 5, 5, 5], [3, 3, 3, 3, 3], [8, 8, 8, 8, 8], [11, 11, 11, 11, 11], [7, 7, 7, 7, 9]], [[1, 1, 1, 1, 1], [13, 13, 13, 13, 13], [10, 10, 10, 10, 4], [6, 6, 6, 6, 6], [4, 4, 4, 4, 0]]]",2018-02-26 19-05-52,135.5775101,7,93.4665188,7.082699,9.208261,7,0,5,42,26.6017459,2.872642,3.18599,6,6.3098919,0.5886768,0.8983477,8.079338,0.0628009
